author,title,description,url,urlToImage,publishedAt,content,country_code,source_id,source_name
MBC뉴스,"'퍽! 퍽!' ""나랑 맞짱 한번 갈래?""‥경찰도 못 말리는 촉법소년 - MBC뉴스",,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMy9zb2NpZXR5L2FydGljbGUvNjQ3Nzk5NF8zNjEyNi5odG1s0gFEaHR0cHM6Ly9pbW5ld3MuaW1iYy5jb20vbmV3cy8yMDIzL3NvY2lldHkvYXJ0aWNsZS82NDc3OTk0XzM2MTI3Lmh0bWw?oc=5,,2023-04-26T09:03:07Z,,kr,google-news,Google News
매일경제,"아스트로 前 멤버 라키, 故 문빈에 “보고 싶다, 꿈에 나와줘” - 매일경제",,https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vd3d3Lm1rLmNvLmtyL3N0YXIvaG90LWlzc3Vlcy92aWV3LzIwMjMvMDQvMzIyNjU4L9IBO2h0dHBzOi8vbS5tay5jby5rci9zdGFyL2hvdC1pc3N1ZXMvdmlldy1hbXAvMjAyMy8wNC8zMjI2NTgv?oc=5,,2023-04-26T08:58:01Z,,kr,google-news,Google News
대한전문건설신문,압구정 재건축 최고 70층 추진…1만가구 ‘미니 신도시’ 구상 - 대한전문건설신문,,https://news.google.com/rss/articles/CBMiOGh0dHA6Ly93d3cua29zY2FqLmNvbS9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89MjM0Nzc10gE7aHR0cDovL3d3dy5rb3NjYWouY29tL25ld3MvYXJ0aWNsZVZpZXdBbXAuaHRtbD9pZHhubz0yMzQ3NzU?oc=5,,2023-04-26T08:51:43Z,,kr,google-news,Google News
한겨레,"경찰, 숨진 10대 우울증갤러리서 접촉한 성인에 '자살방조죄' 입건키로 - 한겨레",,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9zb2NpZXR5L3NvY2lldHlfZ2VuZXJhbC8xMDg5NTE0Lmh0bWzSAQA?oc=5,,2023-04-26T08:39:15Z,,kr,google-news,Google News
YTN,"유럽파 점검하고 귀국한 클린스만 ""김민재 많이 안정됐다"" / YTN - YTN",,https://news.google.com/rss/articles/CCAiC25VR24tVVJ1czdrmAEB?oc=5,,2023-04-26T08:32:50Z,,kr,google-news,Google News
게임메카,"최대 90%까지, PS 스토어 골든 위크 할인 시작 - 게임메카",,https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vd3d3LmdhbWVtZWNhLmNvbS92aWV3LnBocD9naWQ9MTcxMjcwNtIBL2h0dHBzOi8vbS5nYW1lbWVjYS5jb20vYW1wL3ZpZXcucGhwP2dpZD0xNzEyNzA2?oc=5,,2023-04-26T08:13:30Z,,kr,google-news,Google News
MBC뉴스,'범죄도시3' 5월 31일 개봉 확정…티저 포스터+예고편 공개 - MBC뉴스,,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMy9lbnRlci9hcnRpY2xlLzY0Nzc5NzVfMzYxNjEuaHRtbNIBQmh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMy9lbnRlci9hcnRpY2xlLzY0Nzc5NzVfMzYxNjIuaHRtbA?oc=5,,2023-04-26T08:05:01Z,,kr,google-news,Google News
연합뉴스TV,"한미, 오늘 밤 정상회담…대북 확장억제 강화 - 연합뉴스TV",,https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3LnlvbmhhcG5ld3N0di5jby5rci9uZXdzL01ZSDIwMjMwNDI2MDEzNDAwNjQx0gEA?oc=5,,2023-04-26T07:54:32Z,,kr,google-news,Google News
나우뉴스,125개 대학 동시 합격... 장학금 제의만 무려 ‘120억원’ 받은 美 고등학생 - 나우뉴스,,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vbm93bmV3cy5zZW91bC5jby5rci9uZXdzL25ld3NWaWV3LnBocD9pZD0yMDIzMDQyNjYwMTAxM9IBLmh0dHBzOi8vYW1wLnNlb3VsLmNvLmtyL25vd25ld3MvMjAyMzA0MjY2MDEwMTM?oc=5,,2023-04-26T07:32:10Z,,kr,google-news,Google News
한국일보,'중대재해법 첫 실형' 한국제강 대표 징역 1년 법정구속 - 한국일보,,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lmhhbmtvb2tpbGJvLmNvbS9OZXdzL1JlYWQvQTIwMjMwNDI2MTUzMDAwMDI0NTXSAQA?oc=5,,2023-04-26T07:30:04Z,,kr,google-news,Google News
헬스인뉴스,"지금부터 여름까지 호발, 전염되는 '사마귀'의 대응 지침 - 헬스인뉴스",,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmhlYWx0aGlubmV3cy5jby5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89MzcyMjjSAQA?oc=5,,2023-04-26T07:28:00Z,,kr,google-news,Google News
한겨레,"'계곡 살인' 이은해, 항소심도 무기징역…“가스라이팅 살해 불인정” - 한겨레",,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9zb2NpZXR5L3NvY2lldHlfZ2VuZXJhbC8xMDg5NDcwLmh0bWzSAQA?oc=5,,2023-04-26T06:38:46Z,,kr,google-news,Google News
메디게이트뉴스,MEDI:GATE NEWS 백신의 유효성 평가에 가장 중요한 지표로 꼽히는 효과 측면에 주목해야 - 메디게이트뉴스,,https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vbWVkaWdhdGVuZXdzLmNvbS9uZXdzLzE2NTI4NTUwNTLSAQA?oc=5,,2023-04-26T06:37:00Z,,kr,google-news,Google News
연합인포맥스,"기아, 1분기 영업익 2.8조원·78.9%↑…분기 최대 실적(종합) < IB/기업 < 기사본문 - 연합인포맥스",,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vbmV3cy5laW5mb21heC5jby5rci9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89NDI2NDAxNdIBAA?oc=5,,2023-04-26T06:27:09Z,,kr,google-news,Google News
경향신문,"트럼프, 출마 선언한 바이든에 “역사상 최악 대통령” 맹비난…자신은 '성폭행' 혐의 민사재판 시작 - 경향신문",,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3LmtoYW4uY28ua3Ivd29ybGQvd29ybGQtZ2VuZXJhbC9hcnRpY2xlLzIwMjMwNDI2MTUyNTAwMdIBAA?oc=5,,2023-04-26T06:25:00Z,,kr,google-news,Google News
MBC뉴스,"[단독] 국민의힘 윤리위원회, 1일 첫 회의‥""김재원·태영호 징계개시 여부 심의"" - MBC뉴스",,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMy9wb2xpdGljcy9hcnRpY2xlLzY0Nzc5MjhfMzYxMTkuaHRtbNIBRWh0dHBzOi8vaW1uZXdzLmltYmMuY29tL25ld3MvMjAyMy9wb2xpdGljcy9hcnRpY2xlLzY0Nzc5MjhfMzYxMjAuaHRtbA?oc=5,,2023-04-26T06:19:34Z,,kr,google-news,Google News
DELFI,„Swedbank“ Komunikacijos ir tvarumo tarnybos vadovu tapo Valdas Lopeta - DELFI,,https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5kZWxmaS5sdC9tMzYwL25hdWphdXNpLXN0cmFpcHNuaWFpL3N3ZWRiYW5rLWtvbXVuaWthY2lqb3MtaXItdHZhcnVtby10YXJueWJvcy12YWRvdnUtdGFwby12YWxkYXMtbG9wZXRhLmQ_aWQ9OTMxODMwODnSAQA?oc=5,,2023-04-26T10:25:01Z,,lt,google-news,Google News
15min,„Alphabet“ fiksavo 15 mlrd. JAV dolerių grynąjį pelną pirmąjį ketvirtį - 15min,,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LjE1bWluLmx0L3ZlcnNsYXMvbmF1amllbmEvYmVuZHJvdmVzL2FscGhhYmV0LWZpa3Nhdm8tMTUtbWxyZC1qYXYtZG9sZXJpdS1ncnluYWppLXBlbG5hLXBpcm1hamkta2V0dmlydGktNjYzLTIwNDQxNjjSAQA?oc=5,,2023-04-26T09:50:15Z,,lt,google-news,Google News
Verslo žinios,Regioninių bankų bėdos: „First Republic Bank“ akcija jau atpigo daugiau nei 90% - Verslo žinios,,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnZ6Lmx0L3Jpbmtvcy8yMDIzLzA0LzI2L3JlZ2lvbmluaXUtYmFua3UtYmVkb3MtZmlyc3QtcmVwdWJsaWMtYmFuay1ha2NpamEtamF1LWF0cGlnby1kYXVnaWF1LW5laS05MNIBAA?oc=5,,2023-04-26T09:33:20Z,,lt,google-news,Google News
DELFI,Žiniasklaida: Kremlius prieš gegužės 9-ąją imasi beprecedenčių veiksmų - DELFI,,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmRlbGZpLmx0L25ld3MvZGFpbHkvd29ybGQvemluaWFza2xhaWRhLWtyZW1saXVzLXByaWVzLWdlZ3V6ZXMtOS1hamEtaW1hc2ktYmVwcmVjZWRlbmNpdS12ZWlrc211LmQ_aWQ9OTMxNzkyMjHSATZodHRwczovL20uZGVsZmkubHQvZGVsZmkvYXJ0aWNsZS5waHA_aWQ9OTMxNzkyMjEmYW1wPTE?oc=5,,2023-04-26T09:29:40Z,,lt,google-news,Google News
Lrytas.lt,"Barselonoje Eurolyga nustumta į paraštę – vietiniams nerūpi nei krepšinis, nei Šaras - Lrytas.lt",,https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5scnl0YXMubHQvc3BvcnRhcy9rcmVwc2luaXMvMjAyMy8wNC8yNi9uZXdzL2JhcnNlbG9ub2plLWV1cm9seWdhLW51c3R1bXRhLWktcGFyYXN0ZS12aWV0aW5pYW1zLW5lcnVwaS1uZWkta3JlcHNpbmlzLW5laS1zYXJhcy0yNjg1MDE4NNIBAA?oc=5,,2023-04-26T09:09:00Z,,lt,google-news,Google News
DELFI,"Parduotuvėse nyksta kainos, užrašytos „juodu ant balto“: naujose etiketėse kainos gali keistis kaip orai... - DELFI",,https://news.google.com/rss/articles/CBMiogFodHRwczovL3d3dy5kZWxmaS5sdC9sb2dpbi9wcm9ncmVzYXMvaW5vdmFjaWpvcy9wYXJkdW90dXZlc2Utbnlrc3RhLWthaW5vcy11enJhc3l0b3MtanVvZHUtYW50LWJhbHRvLW5hdWpvc2UtZXRpa2V0ZXNlLWthaW5vcy1nYWxpLWtlaXN0aXMta2FpcC1vcmFpLmQ_aWQ9OTMxMzMyNzfSAQA?oc=5,,2023-04-26T09:08:17Z,,lt,google-news,Google News
DELFI,Rusijos atstovui Lietuvoje – protestas dėl nugriauto paminklo tremtiniams - DELFI,,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmRlbGZpLmx0L25ld3MvZGFpbHkvbGl0aHVhbmlhL3J1c2lqb3MtYXRzdG92dWktbGlldHV2b2plLXByb3Rlc3Rhcy1kZWwtbnVncmlhdXRvLXBhbWlua2xvLXRyZW10aW5pYW1zLmQ_aWQ9OTMxODE1ODPSATZodHRwczovL20uZGVsZmkubHQvZGVsZmkvYXJ0aWNsZS5waHA_aWQ9OTMxODE1ODMmYW1wPTE?oc=5,,2023-04-26T09:03:14Z,,lt,google-news,Google News
15min,"Paslaptinga perspektyvios dailininkės mirtis sukrėtė Latviją: artimieji bando suprasti, kas įvyko - 15min",,https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy4xNW1pbi5sdC9rdWx0dXJhL25hdWppZW5hL2FzbWVueWJlL3Bhc2xhcHRpbmdhLXBlcnNwZWt0eXZpb3MtZGFpbGluaW5rZXMtbWlydGlzLXN1a3JldGUtbGF0dmlqYS1hcnRpbWllamktYmFuZG8tc3VwcmFzdGkta2FzLWl2eWtvLTI4NS0yMDQzODgy0gEA?oc=5,,2023-04-26T08:55:16Z,,lt,google-news,Google News
LRT,Lietuvoje kaukė sirenos – buvo tikrinamos gyventojų perspėjimo sistemos - LRT,,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmxydC5sdC9uYXVqaWVub3MvbGlldHV2b2plLzIvMTk2OTgxOC9saWV0dXZvamUta2F1a2lhLXNpcmVub3MtdGlrcmluYW1vcy1neXZlbnRvanUtcGVyc3Blamltby1zaXN0ZW1vc9IBAA?oc=5,,2023-04-26T08:48:00Z,,lt,google-news,Google News
DELFI,Internautai eina iš proto dėl Kate Middleton įvaldyto judesiuko: paviešintas vaizdo įrašas sulaukė n... - DELFI,,https://news.google.com/rss/articles/CBMisQFodHRwczovL3d3dy5kZWxmaS5sdC92ZWlkYWkvdXpzaWVuaW8tenZhaWd6ZGVzL2ludGVybmF1dGFpLWVpbmEtaXMtcHJvdG8tZGVsLWthdGUtbWlkZGxldG9uLWl2YWxkeXRvLWp1ZGVzaXVrby1wYXZpZXNpbnRhcy12YWl6ZG8taXJhc2FzLXN1bGF1a2UtbmVpdGlrZXRpbm8tcG9wdWxpYXJ1bW8tOTMxNzc5MjPSAQA?oc=5,,2023-04-26T08:45:26Z,,lt,google-news,Google News
Lrytas.lt,Kas slypi už Ukrainos tylos apie kontrataką: vadina tai genialiu žingsniu - Lrytas.lt,,https://news.google.com/rss/articles/CBMilwFodHRwczovL3d3dy5scnl0YXMubHQvcGFzYXVsaXMva29uZmxpa3RhaS1pci1zYXVndW1hcy8yMDIzLzA0LzI2L25ld3Mva2FzLXNseXBpLXV6LXVrcmFpbm9zLXR5bG9zLWFwaWUta29udHJhdGFrYS12YWRpbmEtdGFpLWdlbmlhbGl1LXppbmdzbml1LTI2ODQzNjEz0gEA?oc=5,,2023-04-26T07:35:00Z,,lt,google-news,Google News
Lrytas.lt,V. Mitalas reikalauja paaiškinimo dėl pirkimų NATO susitikimui: diskusija gali tapti pavojinga - Lrytas.lt,,https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5scnl0YXMubHQvdmVyc2xhcy9yaW5rb3MtcHVsc2FzLzIwMjMvMDQvMjYvbmV3cy92LW1pdGFsYXMtcmVpa2FsYXVqYS1wYWFpc2tpbmltby1kZWwtcGlya2ltdS1uYXRvLXN1c2l0aWtpbXVpLWRpc2t1c2lqYS1nYWxpLXRhcHRpLXBhdm9qaW5nYS0yNjg0OTg1NdIBAA?oc=5,,2023-04-26T06:30:00Z,,lt,google-news,Google News
DELFI,"Lietuvoje tokios bylos dar nėra buvę: Celofanas jau skėlė kalbą, Lobovas pasiuntė Nausėdą - DELFI",,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5kZWxmaS5sdC9uZXdzL2RhaWx5L2xhdy9saWV0dXZvamUtdG9raW9zLWJ5bG9zLWRhci1uZXJhLWJ1dmUtY2Vsb2ZhbmFzLWphdS1za2VsZS1rYWxiYS1sb2JvdmFzLXBhc2l1bnRlLW5hdXNlZGEuZD9pZD05MzE3NTU1M9IBNmh0dHBzOi8vbS5kZWxmaS5sdC9kZWxmaS9hcnRpY2xlLnBocD9pZD05MzE3NTU1MyZhbXA9MQ?oc=5,,2023-04-26T06:19:13Z,,lt,google-news,Google News
Lrytas.lt,Naujausia žinute A. Valujavičius kreipėsi į gerbėjus ir pacitavo legendinę M. Mikutavičiaus dainą - Lrytas.lt,,https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5scnl0YXMubHQvZ2FtdGEva2VsaW9uZXMvMjAyMy8wNC8yNi9uZXdzL3BvLWlzdG9yaW5lcy1rZWxpb25lcy1hLXZhbHVqYXZpY2l1cy1zaXVuY2lhLXppbnV0ZS1neXZlbmltYXMtYXJiYS1kcmFzdXMtbnVvdHlraXMtYXJiYS1uaWVrYXMtLTI2ODQ5NjYz0gEA?oc=5,,2023-04-26T06:16:00Z,,lt,google-news,Google News
DELFI,Žiniasklaida: slaptuose Kremliaus dokumentuose – Rusijos planai Baltijos valstybėms - DELFI,,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5kZWxmaS5sdC9uZXdzL2RhaWx5L2xpdGh1YW5pYS96aW5pYXNrbGFpZGEtc2xhcHR1b3NlLWtyZW1saWF1cy1kb2t1bWVudHVvc2UtcnVzaWpvcy1wbGFuYWktYmFsdGlqb3MtdmFsc3R5YmVtcy5kP2lkPTkzMTc3ODAx0gE2aHR0cHM6Ly9tLmRlbGZpLmx0L2RlbGZpL2FydGljbGUucGhwP2lkPTkzMTc3ODAxJmFtcD0x?oc=5,,2023-04-26T06:01:08Z,,lt,google-news,Google News
Sportas.lt,Fantastiškas D.Bookeris išvedė „Suns“ į kitą etapą | Sportas.lt - Sportas.lt,,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnNwb3J0YXMubHQvbmF1amllbmEvNDc2MDk2L2ZhbnRhc3Rpc2thcy1kLWJvb2tlcmlzLWlzdmVkZS1zdW5zLWkta2l0YS1ldGFwYdIBAA?oc=5,,2023-04-26T05:07:00Z,,lt,google-news,Google News
tv3.lt,"Rusijoje kilo milžiniškas gaisras – išplito į 9 tūkst. kv. metrų plotą, sudegė 92 namai - tv3.lt",,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy50djMubHQvbmF1amllbmEvdXpzaWVuaXMvcnVzaWpvamUta2lsby1taWx6aW5pc2thcy1nYWlzcmFzLWlzcGxpdG8taS05LXR1a3N0LWt2LW1ldHJ1LXBsb3RhLXN1ZGVnZS05Mi1uYW1haS1uMTIzMjU3N9IBhgFodHRwczovL3d3dy50djMubHQvbS9hbXAvbmF1amllbmEvdXpzaWVuaXMvcnVzaWpvamUta2lsby1taWx6aW5pc2thcy1nYWlzcmFzLWlzcGxpdG8taS05LXR1a3N0LWt2LW1ldHJ1LXBsb3RhLXN1ZGVnZS05Mi1uYW1haS1uMTIzMjU3Nw?oc=5,,2023-04-26T04:43:00Z,,lt,google-news,Google News
DELFI,Donata Virbilaitė laukiasi pirmagimio: jau pasakė ir planuojamą vaikeliui vardą - DELFI,,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmRlbGZpLmx0L3ZlaWRhaS96bW9uZXMvZG9uYXRhLXZpcmJpbGFpdGUtbGF1a2lhc2ktcGlybWFnaW1pby1qYXUtcGFzYWtlLWlyLXBsYW51b2phbWEtdmFpa2VsaXVpLXZhcmRhLTkzMTc3MTE30gEA?oc=5,,2023-04-26T04:15:34Z,,lt,google-news,Google News
krepsinis.net,T.Youngo tritaškis Bostone pratęsė „Hawks“ sezoną | Krepsinis.net - krepsinis.net,,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmtyZXBzaW5pcy5uZXQvbmF1amllbmEvdC15b3VuZ28tdHJpdGFza2lzLWJvc3RvbmUtcHJhdGVzZS1oYXdrcy1zZXpvbmEvMzI3Mjg40gEA?oc=5,,2023-04-26T04:07:00Z,,lt,google-news,Google News
basketnews.lt,Galingas Jokičiaus trigubas dublis nutiesė „Nuggets“ kelią į konferencijos pusfinalį - basketnews.lt,,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJhc2tldG5ld3MubHQvbmV3cy0xODg2NzMtZ2FsaW5nYXMtam9raWNpYXVzLXRyaWd1YmFzLWR1Ymxpcy1udXRpZXNlLW51Z2dldHMta2VsaWEtaS1rb25mZXJlbmNpam9zLXB1c2ZpbmFsaS5odG1s0gEA?oc=5,,2023-04-26T03:56:00Z,,lt,google-news,Google News
Neatkarīgā Rīta Avīze,Ukrainas kara 427. diena. Jaunākā informācija [papildināts 12:49] - Neatkarīgā Rīta Avīze,,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vbnJhLmx2L3Bhc2F1bGUvNDEyNDk3LXVrcmFpbmFzLWthcmEtNDI3LWRpZW5hLWphdW5ha2EtaW5mb3JtYWNpamEtcGFwaWxkaW5hdHMtMTItNDkuaHRt0gEA?oc=5,,2023-04-26T09:50:00Z,,lv,google-news,Google News
TVNET,"Nākotne ar Krieviju nav iespējama līdz kara noziedznieku notiesāšanai, uzsver Igaunijas prezidents - TVNET",,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LnR2bmV0Lmx2Lzc3NjIxNjcvbmFrb3RuZS1hci1rcmlldmlqdS1uYXYtaWVzcGVqYW1hLWxpZHota2FyYS1ub3ppZWR6bmlla3Utbm90aWVzYXNhbmFpLXV6c3Zlci1pZ2F1bmlqYXMtcHJlemlkZW50c9IBAA?oc=5,,2023-04-26T09:46:00Z,,lv,google-news,Google News
Apollo.lv,"""WhatsApp"" ievieš ilgi gaidītu funkciju - Apollo.lv",,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3LmFwb2xsby5sdi83NzYyMDg3L3doYXRzYXBwLWlldmllcy1pbGdpLWdhaWRpdHUtZnVua2NpanXSAQA?oc=5,,2023-04-26T09:44:16Z,,lv,google-news,Google News
Jauns.lv,Mihaila Čehova Rīgas Krievu teātrī top izrāde par Sibīriju un dzīvi izsūtījumā - Jauns.lv,,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vamF1bnMubHYvcmFrc3RzL3ppbmFzLzU1NjU1OS1taWhhaWxhLWNlaG92YS1yaWdhcy1rcmlldnUtdGVhdHJpLXRvcC1penJhZGUtcGFyLXNpYmlyaWp1LXVuLWR6aXZpLWl6c3V0aWp1bWHSAQA?oc=5,,2023-04-26T09:43:39Z,,lv,google-news,Google News
Kursors.lv,Apple iPhone satelītu signāls izglābis kanjonā iesprostotus kāpējus - Kursors.lv,,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8va3Vyc29ycy5sdi8yMDIzLzA0LzI2L2FwcGxlLWlwaG9uZS1zYXRlbGl0dS1zaWduYWxzLWl6Z2xhYmlzLWthbmpvbmEtaWVzcHJvc3RvdHVzLWthcGVqdXMv0gEA?oc=5,,2023-04-26T09:00:00Z,,lv,google-news,Google News
tv3.lv - Ziņas,Bērnu slimnīcā izdevies glābt bērnu no smagas invaliditātes - tv3.lv - Ziņas,,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vemluYXMudHYzLmx2L2xhdHZpamEvYmVybnUtc2xpbW5pY2EtaXpkZXZpZXMtZ2xhYnQtYmVybnUtbm8tc21hZ2FzLWludmFsaWRpdGF0ZXMv0gEA?oc=5,,2023-04-26T08:52:29Z,,lv,google-news,Google News
Delfi,"Pieci iemesli, kāpēc teikt jāvārdu elektriskam komercauto - Delfi",,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmRlbGZpLmx2L2F1dG8vemluYXMvcGllY2ktaWVtZXNsaS1rYXBlYy10ZWlrdC1qYXZhcmR1LWVsZWt0cmlza2FtLWtvbWVyY2F1dG8uZD9pZD01NTQ2NjM2MNIBAA?oc=5,,2023-04-26T08:21:00Z,,lv,google-news,Google News
TVNET,"Krievija varētu izšķirties par kodolieroču pielietošanu, atzīst SAB - TVNET",,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnR2bmV0Lmx2Lzc3NjIwMzEva3JpZXZpamEtdmFyZXR1LWl6c2tpcnRpZXMtcGFyLWtvZG9saWVyb2N1LXBpZWxpZXRvc2FudS1hdHppc3Qtc2Fi0gEA?oc=5,,2023-04-26T08:13:00Z,,lv,google-news,Google News
Latvijas reitingi,"Lielās Talkas koordinatoru konkursā uzvar un ceļojumu 1000 eiro vērtībā saņem Rolfs Vendiņš - Sabiedrība, drošība - Latvijas reitingi - Latvijas reitingi",,https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5yZWl0aW5naS5sdi9sdi9uZXdzL3NhYmllZHJpYmEvMTUzMTMxLWxpZWxhcy10YWxrYXMta29vcmRpbmF0b3J1LWtvbmt1cnNhLXV6dmFyLXVuLWNlbG9qdW11LTEwMDAtZWlyby12ZXJ0aWJhLXNhbmVtLXJvbGZzLXZlbmRpbnMuaHRtbNIBAA?oc=5,,2023-04-26T07:54:52Z,,lv,google-news,Google News
TVNET Sports,Noskaidroti Nacionālās basketbola līgas čempioni - TVNET Sports,,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vc3BvcnRzLnR2bmV0Lmx2Lzc3NjE4MDkvbm9za2FpZHJvdGktbmFjaW9uYWxhcy1iYXNrZXRib2xhLWxpZ2FzLWNlbXBpb25p0gEA?oc=5,,2023-04-26T07:40:51Z,,lv,google-news,Google News
LA.LV ,ASV Kara studiju institūts: “Vagner” algotņi Bahmutā ir pavirzījušies uz priekšu pilsētas rietumu daļā - LA.LV ,,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmxhLmx2L2Fzdi1rYXJhLXN0dWRpanUtaW5zdGl0dXRzLXZhZ25lci1hbGdvdG5pLWJhaG11dGEtaXItcGF2aXJ6aWp1c2llcy11ei1wcmlla3N1LXBpbHNldGFzLXJpZXR1bXUtZGFsYdIBAA?oc=5,,2023-04-26T07:28:21Z,,lv,google-news,Google News
TVNET,"Rīgā, dzēšot niedrēs izcēlušos ugunsgrēku, cietis cilvēks - TVNET",,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnR2bmV0Lmx2Lzc3NjE5MjAvcmlnYS1kemVzb3QtbmllZHJlcy1pemNlbHVzb3MtdWd1bnNncmVrdS1jaWV0aXMtY2lsdmVrc9IBAA?oc=5,,2023-04-26T07:04:00Z,,lv,google-news,Google News
Lsm.lv,Šī diena vēsturē. Aprit 37 gadi kopš avārijas Čornobiļas atomelektrostacijā - Lsm.lv,,https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5sc20ubHYvcmFrc3RzL2R6aXZlLS1zdGlscy92ZXN0dXJlLzI2LjA0LjIwMjMtc2ktZGllbmEtdmVzdHVyZS1hcHJpdC0zNy1nYWRpLWtvcHMtYXZhcmlqYXMtY29ybm9iaWxhcy1hdG9tZWxla3Ryb3N0YWNpamEuYTUwNjM3MC_SAQA?oc=5,,2023-04-26T07:02:22Z,,lv,google-news,Google News
Apollo.lv,Krievijas dzīvā spēka zaudējumi sasniedz 188 410 karavīrus - Apollo.lv,,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmFwb2xsby5sdi83NzYxOTI3L2tyaWV2aWphcy1keml2YS1zcGVrYS16YXVkZWp1bWktc2FzbmllZHotMTg4LTQxMC1rYXJhdmlydXPSAQA?oc=5,,2023-04-26T07:00:08Z,,lv,google-news,Google News
Kursors.lv,"Google Authenticator saņem iespēju sinhronizēties ar Google kontu, kā arī jaunu dizainu - Kursors.lv",,https://news.google.com/rss/articles/CBMidWh0dHBzOi8va3Vyc29ycy5sdi8yMDIzLzA0LzI2L2dvb2dsZS1hdXRoZW50aWNhdG9yLXNhbmVtLWllc3BlanUtc2luaHJvbml6ZXRpZXMtYXItZ29vZ2xlLWtvbnR1LWthLWFyaS1qYXVudS1kaXphaW51L9IBAA?oc=5,,2023-04-26T07:00:00Z,,lv,google-news,Google News
Diena,Latvijas Nacionālās operas Lielajā zālē uzstādīts Andra Eglīša lielformāta gleznojums - Diena,,https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5kaWVuYS5sdi9yYWtzdHMva2QvemluYXMvbGF0dmlqYXMtbmFjaW9uYWxhcy1vcGVyYXMtbGllbGFqYS16YWxlLXV6c3RhZGl0cy1hbmRyYS1lZ2xpc2EtbGllbGZvcm1hdGEtZ2xlem5vanVtcy0xNDI5ODMxMdIBAA?oc=5,,2023-04-26T06:56:46Z,,lv,google-news,Google News
